daily,time,st10,mp10,st20,mp20,st30,mp30,st60,mp60,st100,mp100,st150,mp150,eh10a,eh10b,eh10c,eh20a,eh20b,eh20c,eh30a,eh30b,eh30c,eh60a,eh60b,eh60c,eh100a,eh100b,eh100c,eh150a,eh150b,eh150c,wd,ws,at,rh,ap,pp,sr,wt,ec,bat,lt,wt_2,year,month,day,hour
2016-05-26,53940.5,12.44875,2.872708333333333,12.752083333333333,2.754958333333333,11.699583333333333,2.2434583333333333,10.27375,1.589,10.345416666666667,0,9.305833333333334,0,555.2629166666667,571.6645833333333,513.3808333333334,525.255,625.1125000000001,627.84,637.1595833333333,626.5233333333333,646.4845833333334,643.80125,230.78416666666666,636.3616666666667,207.795,189.59958333333333,216.5025,-213.1175,-234.74875,-165.98,241.91666666666666,1.2125,13.4375,95.3125,1017.0958333333333,50.55,37.062040833333334,74.517325,0.5730275416666667,12.749666666666666,14.101666666666667,-125.482675,2016,5,26,11.5
2016-05-27,53964.5,12.7425,2.8554583333333334,12.875,2.74775,11.73625,2.2460833333333334,10.3025,1.61025,10.417916666666667,0,9.388333333333334,0,547.5616666666667,566.3191666666667,511.21375,509.3104166666667,613.9475,623.3754166666666,636.60875,621.6879166666666,645.7520833333333,644.3933333333333,240.72458333333333,634.25375,197.27833333333334,202.60208333333333,216.86958333333334,-213.60333333333332,-234.6275,-166.69416666666666,77.16666666666667,1.125,15.208333333333334,84.79583333333333,1018.3291666666667,50.61,136.77734166666667,73.08887083333333,0.5751478333333333,12.887,17.88,-126.91112916666667,2016,5,27,11.5
2016-05-28,53988.5,13.130833333333333,2.902625,13.202916666666667,2.7588749999999997,12.020416666666668,2.2554583333333333,10.377916666666666,1.6301666666666665,10.484166666666667,0,9.475,0,564.75875,565.63625,507.79541666666665,505.7133333333333,612.1283333333333,623.3404166666667,642.4366666666667,620.8266666666667,649.29875,646.1216666666667,254.31958333333333,635.8533333333334,193.78041666666667,217.50083333333333,218.65625,-213.52916666666667,-234.21416666666667,-165.8,71.25,1.5583333333333333,16.233333333333334,76.83333333333333,1016.5708333333333,50.620416666666664,154.83846791666667,70.67544583333333,0.577372625,12.870000000000001,18.805,-129.32455416666667,2016,5,28,11.5
2016-05-29,54012.5,13.18125,2.6982916666666665,13.385833333333334,2.3709583333333333,12.30375,2.2605416666666667,10.514583333333333,1.6492083333333334,10.573333333333332,0.00225,9.549166666666666,0,558.4091666666667,561.4516666666667,502.3495833333333,503.0595833333333,607.7975,611.9741666666666,641.1825,626.7295833333334,647.85375,644.6770833333334,256.57125,635.0991666666666,231.84166666666667,243.24041666666668,219.795,-214.7525,-235.67333333333335,-167.76875,58.791666666666664,2.4625,15.55,90.95416666666667,1011.7958333333333,54.36125,77.1911375,70.51758333333333,0.5814746666666667,12.879,15.59,-129.48241666666667,2016,5,29,11.5
2016-05-30,54036.5,14.4,2.4055833333333334,14.05875,2.091625,12.564166666666667,2.265875,10.651250000000001,1.6464166666666666,10.667916666666667,0,9.624166666666666,0,526.1341666666666,542.5504166666667,488.98625,479.37958333333336,597.5916666666666,609.6091666666667,636.4970833333333,624.6875,644.0154166666666,643.5620833333334,269.12458333333336,634.3120833333334,370.24375,278.4425,217.46708333333333,-215.30375,-235.74083333333334,-170.31958333333333,62.875,2.9,19.908333333333335,81.02916666666667,1007.5,61.661249999999995,254.37854791666666,74.85152916666667,0.5830874166666666,12.903833333333333,22.12,-125.14847083333333,2016,5,30,11.5
2016-05-31,54060.5,15.77375,2.6336666666666666,15.210416666666667,2.266583333333333,13.4175,2.2815833333333333,10.925,1.6603333333333332,10.789166666666667,0.03370833333333333,9.71125,0,501.3779166666667,527.75875,485.56083333333333,466.6625,589.43625,602.7254166666667,639.8875,625.68875,642.8016666666666,643.1620833333334,296.78208333333333,633.0591666666667,488.00166666666667,325.9504166666667,218.37583333333333,-216.68625,-236.24333333333334,-171.20291666666668,66.75,2.154166666666667,19.841666666666665,82.7625,1011.8125,61.791666666666664,252.00631625,68.3287,0.5840627916666666,12.917666666666666,22.406666666666666,-131.6713,2016,5,31,11.5
2016-06-01,54084.5,16.170833333333334,2.7567916666666665,15.722916666666666,2.4033333333333333,14.00625,2.298125,11.317916666666667,1.6938333333333333,10.965833333333334,0.11533333333333333,9.807916666666667,0,494.22083333333336,524.6916666666666,488.1425,461.9945833333333,593.1554166666666,602.7058333333333,638.4575,624.0833333333334,634.2958333333333,640.6616666666666,340.94,630.0845833333333,538.5066666666667,359.15125,218.77,-219.44041666666666,-238.78375,-174.75833333333333,60.333333333333336,2.6458333333333335,20.629166666666666,77.8125,1014.4416666666666,62.793749999999996,194.37464833333334,64.70325,0.5864734583333333,12.907833333333333,22.596666666666668,-135.29675,2016,6,1,11.5
2016-06-02,54108.5,16.49125,2.880125,16.02875,2.5584583333333333,14.334166666666667,2.32675,11.66125,1.7324583333333334,11.180416666666666,0.183,9.91125,0,491.17583333333334,525.3525,484.40416666666664,464.9004166666667,593.025,599.8641666666666,638.4204166666667,625.04,634.0254166666667,639.9920833333333,400.95708333333334,629.3783333333333,564.40875,389.8954166666667,230.15375,-219.89333333333335,-239.33333333333334,-176.34666666666666,64.25,2.075,20.433333333333334,80.36666666666666,1012.975,62.92166666666667,206.37754416666667,61.24265416666667,0.588786,12.925,22.988333333333333,-138.75734583333335,2016,6,2,11.5
2016-06-03,54132.5,16.914166666666667,3.01675,16.38625,2.6862500000000002,14.658333333333333,2.3798333333333335,11.9725,1.784125,11.400833333333333,0.30141666666666667,10.043333333333333,0,495.40291666666667,521.8129166666666,480.9558333333333,469.7033333333333,584.48125,595.65625,637.5341666666667,623.72875,632.8816666666667,638.9308333333333,460.4625,627.165,583.6995833333333,418.80041666666665,286.0370833333333,-221.01708333333335,-239.92333333333335,-173.705,64.08333333333333,2.1375,20.770833333333332,76.11666666666666,1014.2041666666667,62.9525,225.133605,57.3780875,0.589814375,12.867166666666666,24.185,-142.6219125,2016,6,3,11.5
2016-06-04,54156.5,17.237083333333334,3.1390833333333332,16.68625,2.7712083333333335,14.91125,2.4875833333333333,12.2475,1.808875,11.6125,0.4518333333333333,10.187916666666666,0,519.3995833333333,528.75625,480.75375,474.86,582.4341666666667,586.3758333333334,635.5825,623.8233333333333,625.5745833333333,640.59,510.45125,623.4545833333333,602.0141666666667,444.80333333333334,381.56291666666664,-219.35041666666666,-238.10833333333335,-171.76916666666668,130.29166666666666,1.3583333333333334,21.775,68.95833333333333,1015.2,62.96041666666667,290.8831475,53.06619583333333,0.5926524166666667,12.841833333333334,25.12,-146.93380416666668,2016,6,4,11.5
2016-06-05,54180.5,17.636666666666667,3.210875,17.030833333333334,2.871166666666667,15.15375,2.603083333333333,12.509583333333333,1.8340416666666668,11.82,0.5765833333333333,10.339166666666667,0,528.6033333333334,522.3491666666666,480.435,471.40708333333333,577.44875,577.8245833333333,630.0395833333333,620.505,614.1754166666667,637.61375,537.47375,625.51625,609.2791666666667,461.14208333333335,482.2320833333333,-222.43833333333333,-240.86375,-171.01916666666668,207.70833333333334,1.3416666666666668,19.879166666666666,82.06666666666666,1018.175,62.97875,287.34834416666666,49.045425,0.5948110833333333,12.895666666666667,23.195,-150.954575,2016,6,5,11.5
2016-06-06,54204.5,18.15625,3.2617083333333334,17.44125,2.9825416666666666,15.401666666666667,2.66775,12.745833333333334,1.85375,12.025,0.7474166666666666,10.491249999999999,0,511.3075,515.10625,480.93416666666667,466.6016666666667,572.95375,571.75625,627.91125,618.4066666666666,590.165,636.5841666666666,566.1595833333333,620.1158333333333,618.1979166666667,476.49958333333336,542.1783333333333,-223.35208333333333,-241.3875,-148.33708333333334,177.04166666666666,1.1208333333333333,20.104166666666668,83.2125,1021.9375,62.98,280.671915,45.65940833333333,0.5979064583333333,12.930666666666667,23.27,-154.34059166666665,2016,6,6,11.5
2016-06-07,54228.5,17.582916666666666,3.2807916666666666,17.266666666666666,3.0589166666666667,15.53625,2.71175,12.98,1.8747916666666666,12.227916666666667,0.9463333333333334,10.647916666666667,0,523.7475,521.7466666666667,480.29083333333335,469.6066666666667,566.56875,562.1995833333333,625.3033333333333,618.0033333333333,591.8941666666667,635.7191666666666,584.6475,619.675,624.44875,488.8804166666667,576.7554166666666,-223.74458333333334,-241.52166666666668,-128.51500000000001,245.91666666666666,1.7416666666666667,17.22083333333333,76.92916666666667,1022.5291666666667,62.98,266.1557666666667,42.5856375,0.6017722916666667,12.947,20.847142857142856,-157.4143625,2016,6,7,11.5
2016-06-08,54252.5,16.409583333333334,3.3144583333333335,16.472083333333334,3.1046666666666667,15.240833333333333,2.7339166666666666,13.135,1.8919166666666667,12.410416666666666,1.1015,10.800833333333333,0,528.7908333333334,531.6575,485.44166666666666,481.27125,578.6166666666667,555.7029166666666,627.3641666666666,619.4554166666667,611.3175,637.3579166666667,603.0991666666666,622.4570833333333,630.9229166666667,500.27958333333333,599.5345833333333,-222.02375,-239.59041666666667,-127.14208333333333,307.6666666666667,2.370833333333333,15.05,80.25833333333334,1019.6583333333333,63.053333333333335,151.49767779166666,40.0130875,0.6049834166666667,12.978333333333333,16.443333333333335,-159.9869125,2016,6,8,11.5
2016-06-09,54276.5,15.705833333333333,3.366791666666667,15.786666666666667,3.15275,14.700416666666667,2.7597916666666666,13.086666666666666,1.90575,12.54375,1.2093333333333334,10.945,0,542.8879166666667,561.5541666666667,490.07666666666665,493.0879166666667,588.6416666666667,583.2754166666666,629.6604166666667,623.2616666666667,631.89875,638.0649999999999,609.20875,623.16,638.8362500000001,510.04541666666665,612.6366666666667,-221.11791666666667,-238.4075,-133.61791666666667,225.79166666666666,1.975,14.8125,78.2125,1017.9041666666667,63.06,217.24934875,37.61788333333333,0.6065607916666667,12.936666666666667,18.243333333333332,-162.38211666666666,2016,6,9,11.5
2016-06-10,54300.5,15.5625,3.4182916666666667,15.49625,3.2002083333333333,14.407916666666667,2.8083333333333336,12.975416666666666,1.91825,12.632083333333334,1.326375,11.082083333333333,0,543.1520833333334,566.3941666666667,486.48583333333335,493.7316666666667,592.5704166666667,599.9325,628.0283333333333,622.3166666666667,633.8991666666666,636.10625,609.5108333333333,620.31,638.9975,518.8370833333333,619.2075,-223.445,-240.41416666666666,-141.09333333333333,305.2083333333333,2.5166666666666666,13.970833333333333,74.59166666666667,1012.9958333333334,63.06,272.48570708333335,35.141616666666664,0.60904125,13.051666666666666,16.66166666666667,-164.85838333333334,2016,6,10,11.5
2016-06-11,54324.5,14.807083333333333,3.4499583333333335,15.014166666666666,3.2370833333333335,14.10875,2.8674166666666667,12.886666666666667,1.9306666666666668,12.655416666666667,1.4402916666666667,11.18875,0,557.8795833333334,599.345,489.66125,503.2654166666667,602.3716666666667,606.9470833333334,630.2545833333334,622.7183333333334,637.4562500000001,636.55625,605.6066666666667,621.3845833333334,642.7283333333334,530.9516666666667,625.73625,-222.56916666666666,-239.3975,-140.38875,97.45833333333333,1.4125,14.325,69.22083333333333,1012.9541666666667,63.094166666666666,213.066601125,32.79002083333334,0.6108185,12.949666666666667,16.653333333333332,-167.20997916666667,2016,6,11,11.5
2016-06-12,54348.5,14.442916666666667,3.465125,14.785833333333333,3.2335833333333333,14.056666666666667,2.853083333333333,12.774583333333334,1.9417916666666666,12.670833333333333,1.4939583333333335,11.2675,0,540.4941666666666,582.6529166666667,487.4925,505.74041666666665,596.8920833333334,606.46,632.93875,623.51125,641.83,639.5275,526.0554166666667,627.1191666666666,648.15,542.41,633.9916666666667,-220.18625,-236.76,-148.63,94.33333333333333,1.75,12.6625,88.9875,1010.8125,65.3,103.40302208333333,31.2441,0.6171970833333333,12.989333333333333,13.443333333333333,-168.7559,2016,6,12,11.5
2016-06-13,54372.5,14.142916666666666,1.7182916666666666,14.526666666666667,2.820125,13.875833333333333,2.787958333333333,12.677083333333334,1.9475,12.678749999999999,1.500375,11.3425,0,535.50875,583.7495833333334,478.26416666666665,507.38875,574.135,610.0275,624.9970833333333,626.3554166666667,644.6583333333333,640.60625,438.09541666666667,629.73,651.5833333333334,556.3879166666667,638.5,-219.54500000000002,-235.13375,-152.27541666666667,98.79166666666667,1.7125,14.458333333333334,91.91666666666667,1002.8,71.11625,66.9370475,31.799716666666665,0.6176112083333334,12.888333333333334,15.625,-168.20028333333335,2016,6,13,11.5
2016-06-14,54396.5,14.87375,1.6848750000000001,14.862083333333334,2.14825,13.910833333333333,2.757416666666667,12.600416666666666,1.94875,12.662083333333333,1.49975,11.395416666666666,0,516.3279166666666,567.4354166666667,472.76958333333334,489.2029166666667,558.0058333333334,604.37875,604.135,625.6654166666667,642.9725,640.3554166666667,442.50041666666664,630.5241666666667,650.8254166666667,569.4345833333333,639.94,-220.21375,-234.77416666666667,-152.32958333333335,137.91666666666666,1.0875,16.2625,88.475,998.5541666666667,76.605,192.46342,32.88695416666667,0.6176912916666667,13.043333333333333,18.03,-167.11304583333333,2016,6,14,11.5
2016-06-15,54420.5,15.528333333333334,1.737125,15.429166666666667,1.87175,14.244583333333333,2.7425,12.642083333333334,1.949,12.659166666666668,1.5007083333333333,11.43375,0,520.46125,562.11625,476.54375,473.3491666666667,549.9325,593.0033333333333,574.5391666666667,624.13125,640.0229166666667,638.5699999999999,453.01416666666665,629.3775,649.975,577.4154166666667,640.70875,-222.32666666666668,-236.75458333333333,-152.77291666666667,203.125,1.0333333333333334,15.904166666666667,89.37083333333334,999.6208333333333,82.43291666666666,146.5420925,33.185325,0.620662625,12.965833333333332,18.65,-166.814675,2016,6,15,11.5
2016-06-16,54444.5,15.236666666666666,1.701125,15.302083333333334,1.9542916666666668,14.2625,2.735,12.7375,1.9507916666666667,12.7025,1.5047083333333333,11.47125,0,540.8570833333333,572.7183333333334,480.20916666666665,478.40375,568.7591666666667,570.8025,583.4645833333334,625.8733333333333,640.88,639.0708333333333,444.50375,630.3591666666666,655.0408333333334,585.0216666666666,642.5216666666666,-222.35625,-236.57416666666666,-152.60125,246.45833333333334,1.3708333333333333,15.883333333333333,82.29583333333333,1002.7875,86.21,251.33280125,32.22119583333333,0.6218630833333333,12.919333333333334,19.115000000000002,-167.77880416666667,2016,6,16,11.5
2016-06-17,54468.5,15.389583333333333,1.9059583333333334,15.418333333333333,2.0689166666666665,14.35,2.730875,12.78375,1.954,12.747083333333334,1.5132916666666667,11.517916666666666,0,543.2491666666667,570.6904166666667,477.06625,474.31875,564.86,591.98375,588.6491666666667,627.36,640.9375,639.3433333333334,481.03,630.4945833333334,654.175,590.6933333333334,644.4712499999999,-222.64249999999998,-236.84833333333333,-154.53416666666666,225.95833333333334,1.6708333333333334,15.891666666666666,85.64583333333333,1004.5166666666667,87.81791666666666,150.7593395,30.8569875,0.623179625,12.899333333333333,17.373333333333335,-169.1430125,2016,6,17,11.5
2016-06-18,54492.5,15.807500000000001,2.019125,15.6575,2.1855416666666665,14.4475,2.741,12.847083333333334,1.9591666666666667,12.797916666666666,1.5247083333333333,11.5775,0,535.5958333333333,533.1404166666666,469.795,471.86625,565.7025,595.8016666666667,591.08875,627.0466666666666,639.9316666666666,639.46875,479.7391666666667,630.5799999999999,654.4087499999999,598.4191666666667,645.6033333333334,-223.03958333333333,-236.95875,-157.36291666666665,282.125,2.654166666666667,15.995833333333334,78.34583333333333,1013.15,89.03708333333333,277.8730425,29.725195833333334,0.6220432083333334,13.042666666666667,18.128333333333334,-170.27480416666666,2016,6,18,11.5
2016-06-19,54516.5,15.554583333333333,2.22825,15.662916666666666,2.2865,14.575833333333334,2.741875,12.949583333333333,1.965,12.860416666666666,1.54,11.629583333333333,0,538.5825,544.4133333333333,475.79041666666666,472.5058333333333,545.325,593.745,597.54625,625.97,639.4766666666667,638.62875,498.01375,629.4120833333334,654.5595833333333,604.0216666666666,645.8766666666667,-223.02416666666667,-238.04958333333332,-160.71125,277.5,2.3,14.145833333333334,71.72083333333333,1021.1958333333333,89.13708333333334,128.98930291666667,28.600191666666667,0.6249632916666666,12.921666666666667,16.366666666666667,-171.39980833333334,2016,6,19,11.5
2016-06-20,54540.5,14.607083333333334,1.9872083333333332,15.0025,2.070625,14.199166666666667,2.7372916666666667,12.9625,1.9686666666666668,12.92875,1.5529166666666667,11.67875,0,557.6195833333334,552.49125,479.0133333333333,490.04375,580.5133333333333,611.0608333333333,600.97,627.82875,644.4345833333333,637.6404166666666,525.47875,628.6225,652.0766666666667,610.605,645.235,-224.77166666666665,-238.81875,-163.3625,178.54166666666666,3.770833333333333,14.85,83.75,1017.2375,83.02083333333333,120.74732458333334,27.995804166666666,0.6287641666666667,12.791166666666667,15.435,-172.00419583333334,2016,6,20,11.5
2016-06-21,54564.5,15.557916666666667,0.7694166666666666,15.3825,0.7845,14.189166666666667,2.7180416666666667,12.905,1.9677083333333334,12.96125,1.5499166666666666,11.737083333333334,0,542.70375,551.1691666666667,482.8233333333333,480.2325,605.5583333333333,602.9995833333334,582.1675,625.9375,640.36,638.1241666666667,525.8095833333333,629.6254166666666,650.485,617.9541666666667,643.825,-220.70791666666665,-237.52375,-164.09583333333333,228.16666666666666,1.7791666666666666,17.458333333333332,81.14166666666667,1017.4833333333333,0.7041666666666666,271.70446166666665,35.42570833333333,0.6278529166666666,12.960833333333333,21.37,-164.57429166666668,2016,6,21,11.5
2016-06-22,54588.5,16.480416666666667,1.5549583333333332,16.17375,1.6645416666666666,14.709999999999999,2.6753333333333336,12.998333333333333,1.9687916666666667,12.98125,1.553,11.797083333333333,0,532.0620833333334,540.8054166666667,475.49625,468.97,610.44625,596.0220833333333,565.64375,621.7920833333334,635.8816666666667,636.8433333333334,546.985,628.4145833333333,646.7745833333333,622.7166666666667,643.6958333333333,-225.28791666666666,-238.97583333333333,-163.96416666666667,213.08333333333334,1.3666666666666667,19.216666666666665,82.48333333333333,1022.1916666666666,0.7475,221.83792458333335,33.11824583333333,0.6292998333333333,12.947571428571429,21.427142857142858,-166.88175416666667,2016,6,22,11.5
2016-06-23,54612.5,17.277916666666666,1.80325,16.811666666666667,1.8997083333333333,15.207916666666666,2.6570416666666667,13.182083333333333,1.9696666666666667,13.047083333333333,1.5595416666666666,11.836666666666666,0,522.0454166666667,535.1904166666667,473.4745833333333,468.84000000000003,613.4283333333333,593.4975,562.7041666666667,622.6829166666666,633.2366666666667,638.1291666666667,548.9191666666667,629.7545833333334,652.4208333333333,630.3566666666667,644.0445833333333,-224.55541666666667,-237.71583333333334,-159.34541666666667,123.29166666666667,1.4041666666666666,22.245833333333334,81.54166666666667,1019.6916666666666,0.7595833333333334,209.36051958333334,29.18434583333333,0.62823325,12.890166666666667,25.311666666666667,-170.81565416666666,2016,6,23,11.5
2016-06-24,54636.5,17.9275,1.77725,17.565416666666668,1.7284166666666667,15.81875,2.636416666666667,13.445833333333333,1.9703333333333333,13.156666666666666,1.5677083333333333,11.89,1.6666666666666666e-4,506.79833333333335,531.4191666666667,477.36,461.1020833333333,603.73,576.8870833333333,557.7991666666667,618.4129166666667,630.75,636.1545833333333,543.1479166666667,628.0341666666667,652.60375,639.595,642.93875,-226.5875,-239.83625,-161.96625,229.20833333333334,2.2083333333333335,20.025,91.05416666666666,1017.2666666666667,6.594166666666667,89.85892083333333,27.997033333333334,0.630003125,12.8275,22.993333333333332,-172.00296666666665,2016,6,24,11.5
2016-06-25,54660.5,17.02,0.5742916666666666,17.219166666666666,0.56475,15.90625,1.7502083333333334,13.707916666666666,1.9622083333333333,13.292916666666667,1.5493333333333332,11.96125,0,545.3683333333333,546.5120833333333,472.76875,483.6275,608.86,591.1941666666667,555.9433333333334,611.17,628.3504166666667,633.09375,542.31125,624.4366666666666,648.1637499999999,643.95375,639.77375,-230.02083333333334,-243.19458333333333,-167.66833333333335,203.5,1.9083333333333332,16.504166666666666,94.18333333333334,1014.6125,23.852083333333333,56.249246666666664,42.3420875,0.6347187916666667,12.806000000000001,17.55,-157.6579125,2016,6,25,11.5
2016-06-26,54684.5,16.433333333333334,0.5455416666666667,16.59958333333333,0.528375,15.524583333333334,0,13.815,1.779625,13.432083333333333,0.07783333333333334,12.040833333333333,0,555.27125,550.6158333333333,471.2991666666667,507.1425,612.2666666666667,613.76,552.02625,607.6166666666667,613.0295833333333,629.87625,547.7691666666667,622.5283333333333,636.85875,642.1783333333333,633.3987500000001,-232.33916666666667,-245.65125,-171.57125,256.5416666666667,2.825,16.366666666666667,80.45833333333333,1014.5375,36.68333333333333,244.20612920833332,103.11839583333334,0.6468949166666667,12.988833333333334,18.981666666666666,-96.88160416666666,2016,6,26,11.5
2016-06-27,54708.5,16.08125,1.1118333333333332,16.3425,1.1320000000000001,15.333333333333334,0.363,13.81625,1.7357500000000001,13.534583333333334,0,12.1325,0,562.5204166666667,559.5595833333333,474.2008333333333,510.9370833333333,614.2950000000001,622.3454166666667,545.2954166666666,608.7729166666667,623.59625,631.80375,565.2358333333333,624.1433333333333,639.8379166666666,641.4158333333334,636.6383333333333,-231.79,-244.97166666666666,-171.97833333333332,234.45833333333334,3.5875,15.720833333333333,86.04583333333333,1015.5125,38.60166666666667,122.23892000000001,96.87004583333334,0.65336275,12.918166666666666,17.84,-103.12995416666666,2016,6,27,11.5
2016-06-28,54732.5,16.124166666666667,0.9955416666666667,16.158333333333335,1.1505833333333333,15.1375,0.5212083333333334,13.792083333333334,1.7487916666666667,13.597916666666666,0,12.225416666666666,0,560.4095833333333,558.1291666666667,473.3325,515.4575,617.1208333333334,632.2358333333333,549.66375,612.6354166666666,628.2441666666666,635.2741666666667,583.2075,626.95125,646.7779166666667,644.5683333333334,638.465,-228.91166666666666,-242.16166666666666,-169.69125,242.625,1.7416666666666667,16.370833333333334,72.5375,1016.8208333333333,41.34,276.16989666666666,92.024575,0.6549481666666667,13.019166666666667,19.428333333333335,-107.975425,2016,6,28,11.5
2016-06-29,54756.5,16.436666666666667,1.3685833333333333,16.385,1.3068333333333333,15.226666666666667,1.156875,13.771666666666667,1.7619166666666666,13.649583333333334,0,12.298333333333334,0,551.6608333333334,551.86875,473.18416666666667,511.81583333333333,612.3129166666666,634.7754166666666,549.1116666666667,609.6970833333334,613.4708333333333,634.6441666666666,588.0033333333333,625.99,649.415,640.63875,635.7425000000001,-230.42916666666667,-243.83041666666668,-170.46083333333334,189.45833333333334,1.9041666666666668,16.108333333333334,81.1875,1009.9583333333334,43.99458333333333,193.13848083333332,87.2042125,0.6571067083333333,12.998333333333333,18.703333333333333,-112.7957875,2016,6,29,11.5
2016-06-30,54780.5,16.0825,1.450125,16.277916666666666,1.4260833333333334,15.242083333333333,1.3680833333333333,13.827083333333334,1.7750833333333333,13.695,0,12.365416666666667,0,560.93,558.3458333333333,478.9775,515.4945833333334,616.0620833333334,636.79125,549.8816666666667,609.0925,625.2745833333333,635.6329166666667,591.1374999999999,626.8975,646.5808333333333,635.2158333333333,632.4845833333334,-230.19041666666666,-243.33833333333334,-171.57583333333335,204.45833333333334,2.7291666666666665,16.291666666666668,87.97916666666667,1010.6333333333333,46.38125,113.18699833333334,83.44497916666667,0.6583319166666667,13.0465,16.991666666666667,-116.55502083333333,2016,6,30,11.5
2016-07-01,54804.5,15.883333333333333,1.3868333333333334,16.122083333333332,1.4798333333333333,15.174583333333333,1.4837916666666666,13.8375,1.7804583333333333,13.749166666666667,0,12.41875,0,559.1445833333333,554.35375,471.835,517.7708333333334,630.6075,639.2966666666666,550.6554166666666,607.2379166666667,633.1916666666667,636.5591666666667,592.125,627.8283333333334,643.4145833333333,630.1220833333333,628.6183333333333,-229.78375,-242.30083333333334,-171.65041666666667,210.25,3.6083333333333334,17.708333333333332,88.77916666666667,1010.2833333333333,48.500416666666666,87.57334666666667,81.40195,0.658241625,12.900428571428572,18.494285714285713,-118.59805,2016,7,1,11.5
2016-07-02,54828.5,15.892083333333334,0.39858333333333335,16.093333333333334,1.10425,15.14125,1.5190416666666666,13.83,1.7839583333333333,13.774166666666666,0,12.477916666666667,0,559.6575,554.7983333333333,469.3675,518.0775,635.5175,640.4541666666667,546.285,604.3575,635.8308333333333,636.6637499999999,590.6783333333333,627.8100000000001,641.00875,631.1466666666666,629.6216666666667,-230.35083333333333,-242.71791666666667,-170.43416666666667,243.125,3.4,16.0625,80.1,1010.6875,52.153333333333336,162.21771916666665,80.182,0.6595370833333334,13.0785,17.435,-119.818,2016,7,2,11.5
2016-07-03,54852.5,15.664583333333333,1.1390416666666667,15.855833333333333,1.225,14.997083333333334,1.5314166666666666,13.8225,1.7882083333333334,13.815833333333334,0,12.528333333333332,0,562.2825,563.1008333333333,465.5054166666667,524.5545833333333,634.3291666666667,644.3333333333334,550.5875,608.1320833333333,641.6158333333333,638.3654166666666,593.0866666666667,629.2179166666667,635.6341666666666,633.1970833333334,633.90375,-230.12833333333333,-242.34375,-171.31833333333333,242.625,3.2958333333333334,15.258333333333333,78.29583333333333,1017.0958333333333,54.03875,189.4402275,78.49538333333334,0.6616528333333334,13.022333333333332,17.465,-121.50461666666666,2016,7,3,11.5
2016-07-04,54876.5,15.725833333333334,1.441125,15.855833333333333,1.4430833333333333,14.947083333333333,1.5781666666666667,13.787083333333333,1.7953333333333332,13.83125,0,12.580833333333333,0,563.5908333333333,565.2983333333333,465.9508333333333,525.0395833333333,638.3308333333333,647.8191666666667,552.71875,609.7929166666667,644.2816666666666,639.5683333333334,591.3875,630.1870833333334,628.92125,634.7745833333333,635.9929166666667,-229.825,-241.865,-170.76375,216.25,1.9291666666666667,16.40416666666667,79.39583333333333,1019.5916666666667,54.467083333333335,214.96022333333335,75.325,0.663149,13.0285,18.991666666666667,-124.675,2016,7,4,11.5
2016-07-05,54900.5,15.27875,1.1180416666666666,15.665416666666667,0.9394583333333333,14.90625,1.0407916666666668,13.779166666666667,1.3909583333333333,13.84375,0,12.620416666666667,0,580.78875,575.8266666666667,463.63708333333335,530.79875,639.0683333333334,650.2604166666666,554.2029166666666,607.5316666666666,641.2004166666667,638.5775,589.275,629.0620833333334,631.6004166666667,632.59375,634.96125,-231.33958333333334,-243.37333333333333,-172.7475,209.33333333333334,2.4416666666666664,15.116666666666667,89.92916666666667,1011.2166666666667,61.31583333333333,90.04407166666667,91.99678333333334,0.6676858333333333,12.878,15.523333333333333,-108.00321666666667,2016,7,5,11.5
2016-07-06,54924.5,15.099166666666667,0.7170416666666667,15.314166666666667,0.7590833333333333,14.66625,0.062375,13.732083333333334,0,13.855833333333333,0,12.653333333333334,0,580.28125,570.22125,475.92791666666665,536.9425,636.6775,652.3229166666666,559.1020833333333,613.065,642.01,640.1720833333333,586.9741666666666,630.7316666666667,646.4591666666666,634.2883333333333,636.9325,-230.0525,-242.14416666666668,-172.59125,310.5416666666667,3.725,14.866666666666667,78.19166666666666,1015.8875,73.50333333333333,223.37133316666666,126.68695833333334,0.6793017916666667,12.986333333333334,17.023333333333333,-73.31304166666666,2016,7,6,11.5
2016-07-07,54948.5,15.22125,1.2555,15.272916666666667,1.158875,14.500833333333333,0.5941666666666666,13.675833333333333,0.32575,13.856666666666666,0,12.698333333333334,0,566.64625,569.4258333333333,479.8520833333333,536.3520833333333,635.32125,653.12375,559.6408333333334,614.3429166666667,645.4466666666667,640.6420833333333,589.9354166666667,632.3245833333333,643.7916666666666,635.2020833333333,638.2558333333334,-229.77666666666667,-241.87458333333333,-174.46708333333333,258.625,2.0125,16.208333333333332,77.42083333333333,1019.5916666666667,74.155,206.5757025,116.93758333333334,0.6808734583333333,12.986,19.298571428571428,-83.06241666666666,2016,7,7,11.5
